"Step","baseline-ts-lr0.001 - train/loss","baseline-ts-lr0.001 - train/loss__MIN","baseline-ts-lr0.001 - train/loss__MAX","baseline-ts-lr0.001-wo_rmsnorm - train/loss","baseline-ts-lr0.001-wo_rmsnorm - train/loss__MIN","baseline-ts-lr0.001-wo_rmsnorm - train/loss__MAX"
"580","2.399855136871338","2.399855136871338","2.399855136871338","2.468339204788208","2.468339204788208","2.468339204788208"
"590","2.4331984519958496","2.4331984519958496","2.4331984519958496","2.4284183979034424","2.4284183979034424","2.4284183979034424"
"600","2.396549940109253","2.396549940109253","2.396549940109253","2.469200611114502","2.469200611114502","2.469200611114502"
"610","2.368248462677002","2.368248462677002","2.368248462677002","2.392435073852539","2.392435073852539","2.392435073852539"
"620","2.361375331878662","2.361375331878662","2.361375331878662","2.3573455810546875","2.3573455810546875","2.3573455810546875"
"630","2.331279993057251","2.331279993057251","2.331279993057251","2.419018030166626","2.419018030166626","2.419018030166626"
"640","2.3478169441223145","2.3478169441223145","2.3478169441223145","2.400844097137451","2.400844097137451","2.400844097137451"
"650","2.326815128326416","2.326815128326416","2.326815128326416","2.3938236236572266","2.3938236236572266","2.3938236236572266"
"660","2.299591064453125","2.299591064453125","2.299591064453125","2.4382922649383545","2.4382922649383545","2.4382922649383545"
"670","2.291682243347168","2.291682243347168","2.291682243347168","2.4017891883850098","2.4017891883850098","2.4017891883850098"
"680","2.220881462097168","2.220881462097168","2.220881462097168","2.3152921199798584","2.3152921199798584","2.3152921199798584"
"690","2.2733826637268066","2.2733826637268066","2.2733826637268066","2.421792984008789","2.421792984008789","2.421792984008789"
"700","2.2680437564849854","2.2680437564849854","2.2680437564849854","2.3416309356689453","2.3416309356689453","2.3416309356689453"
"710","2.2875962257385254","2.2875962257385254","2.2875962257385254","2.355166435241699","2.355166435241699","2.355166435241699"
"720","2.2042179107666016","2.2042179107666016","2.2042179107666016","2.4060144424438477","2.4060144424438477","2.4060144424438477"
"730","2.2079691886901855","2.2079691886901855","2.2079691886901855","2.278172016143799","2.278172016143799","2.278172016143799"
"740","2.2236156463623047","2.2236156463623047","2.2236156463623047","2.3531384468078613","2.3531384468078613","2.3531384468078613"
"750","2.205618381500244","2.205618381500244","2.205618381500244","2.375096321105957","2.375096321105957","2.375096321105957"
"760","2.1538596153259277","2.1538596153259277","2.1538596153259277","2.2992231845855713","2.2992231845855713","2.2992231845855713"
"770","2.1893415451049805","2.1893415451049805","2.1893415451049805","2.337995767593384","2.337995767593384","2.337995767593384"
"780","2.157048225402832","2.157048225402832","2.157048225402832","2.28920841217041","2.28920841217041","2.28920841217041"
"790","2.118645191192627","2.118645191192627","2.118645191192627","2.2596092224121094","2.2596092224121094","2.2596092224121094"
"800","2.121368408203125","2.121368408203125","2.121368408203125","2.2870593070983887","2.2870593070983887","2.2870593070983887"
"810","2.188567638397217","2.188567638397217","2.188567638397217","2.229431629180908","2.229431629180908","2.229431629180908"
"820","2.1469779014587402","2.1469779014587402","2.1469779014587402","2.2031760215759277","2.2031760215759277","2.2031760215759277"
"830","2.11710262298584","2.11710262298584","2.11710262298584","2.2183620929718018","2.2183620929718018","2.2183620929718018"
"840","2.1360907554626465","2.1360907554626465","2.1360907554626465","2.1976571083068848","2.1976571083068848","2.1976571083068848"
"850","2.0911903381347656","2.0911903381347656","2.0911903381347656","2.1747055053710938","2.1747055053710938","2.1747055053710938"
"860","2.0946128368377686","2.0946128368377686","2.0946128368377686","2.2159523963928223","2.2159523963928223","2.2159523963928223"
"870","2.0859451293945312","2.0859451293945312","2.0859451293945312","2.2024965286254883","2.2024965286254883","2.2024965286254883"
"880","2.1259918212890625","2.1259918212890625","2.1259918212890625","2.240128993988037","2.240128993988037","2.240128993988037"
"890","2.0432446002960205","2.0432446002960205","2.0432446002960205","2.179464817047119","2.179464817047119","2.179464817047119"
"900","2.0745182037353516","2.0745182037353516","2.0745182037353516","2.152338743209839","2.152338743209839","2.152338743209839"
"910","2.0560250282287598","2.0560250282287598","2.0560250282287598","2.1483635902404785","2.1483635902404785","2.1483635902404785"
"920","2.0270187854766846","2.0270187854766846","2.0270187854766846","2.1884891986846924","2.1884891986846924","2.1884891986846924"
"930","2.114447593688965","2.114447593688965","2.114447593688965","2.1453428268432617","2.1453428268432617","2.1453428268432617"
"940","2.0008840560913086","2.0008840560913086","2.0008840560913086","2.244767665863037","2.244767665863037","2.244767665863037"
"950","2.103975296020508","2.103975296020508","2.103975296020508","2.1372780799865723","2.1372780799865723","2.1372780799865723"
"960","2.0338940620422363","2.0338940620422363","2.0338940620422363","2.149091958999634","2.149091958999634","2.149091958999634"
"970","1.9789670705795288","1.9789670705795288","1.9789670705795288","2.11367130279541","2.11367130279541","2.11367130279541"
"980","2.016401529312134","2.016401529312134","2.016401529312134","2.087423086166382","2.087423086166382","2.087423086166382"
"990","2.039918899536133","2.039918899536133","2.039918899536133","2.120370864868164","2.120370864868164","2.120370864868164"
"1000","2.019953489303589","2.019953489303589","2.019953489303589","2.169240951538086","2.169240951538086","2.169240951538086"
"1010","2.0015709400177","2.0015709400177","2.0015709400177","2.0756587982177734","2.0756587982177734","2.0756587982177734"
"1020","2.0030150413513184","2.0030150413513184","2.0030150413513184","2.107187032699585","2.107187032699585","2.107187032699585"
"1030","1.9949498176574707","1.9949498176574707","1.9949498176574707","2.0871660709381104","2.0871660709381104","2.0871660709381104"
"1040","1.9522919654846191","1.9522919654846191","1.9522919654846191","2.1064977645874023","2.1064977645874023","2.1064977645874023"
"1050","2.004276990890503","2.004276990890503","2.004276990890503","2.103400707244873","2.103400707244873","2.103400707244873"
"1060","2.0433812141418457","2.0433812141418457","2.0433812141418457","2.097107172012329","2.097107172012329","2.097107172012329"
"1070","1.9811515808105469","1.9811515808105469","1.9811515808105469","2.082552909851074","2.082552909851074","2.082552909851074"
"1080","1.9617961645126343","1.9617961645126343","1.9617961645126343","2.1357147693634033","2.1357147693634033","2.1357147693634033"
"1090","1.9363754987716675","1.9363754987716675","1.9363754987716675","2.105937957763672","2.105937957763672","2.105937957763672"
"1100","1.9666426181793213","1.9666426181793213","1.9666426181793213","2.0043692588806152","2.0043692588806152","2.0043692588806152"
"1110","2.0030503273010254","2.0030503273010254","2.0030503273010254","2.022523880004883","2.022523880004883","2.022523880004883"
"1120","1.9662561416625977","1.9662561416625977","1.9662561416625977","2.055539131164551","2.055539131164551","2.055539131164551"
"1130","1.9906995296478271","1.9906995296478271","1.9906995296478271","2.0249180793762207","2.0249180793762207","2.0249180793762207"
"1140","1.9650157690048218","1.9650157690048218","1.9650157690048218","2.0479373931884766","2.0479373931884766","2.0479373931884766"
"1150","1.9016062021255493","1.9016062021255493","1.9016062021255493","2.0602471828460693","2.0602471828460693","2.0602471828460693"
"1160","1.920383095741272","1.920383095741272","1.920383095741272","2.0690250396728516","2.0690250396728516","2.0690250396728516"
"1170","1.9161121845245361","1.9161121845245361","1.9161121845245361","1.9995086193084717","1.9995086193084717","1.9995086193084717"
"1180","1.962071418762207","1.962071418762207","1.962071418762207","2.5781826972961426","2.5781826972961426","2.5781826972961426"
"1190","1.9097063541412354","1.9097063541412354","1.9097063541412354","51.80066680908203","51.80066680908203","51.80066680908203"
"1200","1.9231586456298828","1.9231586456298828","1.9231586456298828","46.096763610839844","46.096763610839844","46.096763610839844"
"1210","1.9374738931655884","1.9374738931655884","1.9374738931655884","56256.2265625","56256.2265625","56256.2265625"
"1220","1.8596410751342773","1.8596410751342773","1.8596410751342773","343424.25","343424.25","343424.25"
"1230","1.883744716644287","1.883744716644287","1.883744716644287","49361.140625","49361.140625","49361.140625"
"1240","1.925095558166504","1.925095558166504","1.925095558166504","15136.208984375","15136.208984375","15136.208984375"
"1250","1.9067797660827637","1.9067797660827637","1.9067797660827637","10474.130859375","10474.130859375","10474.130859375"
"1260","1.8932727575302124","1.8932727575302124","1.8932727575302124","7058.90380859375","7058.90380859375","7058.90380859375"
"1270","1.8998419046401978","1.8998419046401978","1.8998419046401978","5132.357421875","5132.357421875","5132.357421875"
"1280","1.864454746246338","1.864454746246338","1.864454746246338","3817.669921875","3817.669921875","3817.669921875"
"1290","1.960452914237976","1.960452914237976","1.960452914237976","3075.931640625","3075.931640625","3075.931640625"
"1300","1.8890800476074219","1.8890800476074219","1.8890800476074219","2894.181396484375","2894.181396484375","2894.181396484375"
"1310","1.8427979946136475","1.8427979946136475","1.8427979946136475","2558.56640625","2558.56640625","2558.56640625"
"1320","1.8251500129699707","1.8251500129699707","1.8251500129699707","2087.7705078125","2087.7705078125","2087.7705078125"
"1330","1.8691999912261963","1.8691999912261963","1.8691999912261963","1902.142578125","1902.142578125","1902.142578125"
"1340","1.9165384769439697","1.9165384769439697","1.9165384769439697","1912.583740234375","1912.583740234375","1912.583740234375"
"1350","1.8408851623535156","1.8408851623535156","1.8408851623535156","4180.53369140625","4180.53369140625","4180.53369140625"
"1360","1.8652483224868774","1.8652483224868774","1.8652483224868774","6764.5732421875","6764.5732421875","6764.5732421875"
"1370","1.9122133255004883","1.9122133255004883","1.9122133255004883","11109.9541015625","11109.9541015625","11109.9541015625"
"1380","1.8854742050170898","1.8854742050170898","1.8854742050170898","7096.8818359375","7096.8818359375","7096.8818359375"
"1390","1.8417854309082031","1.8417854309082031","1.8417854309082031","3409.755859375","3409.755859375","3409.755859375"
"1400","1.8437457084655762","1.8437457084655762","1.8437457084655762","2038.673095703125","2038.673095703125","2038.673095703125"
"1410","1.8719091415405273","1.8719091415405273","1.8719091415405273","1377.553955078125","1377.553955078125","1377.553955078125"
"1420","1.8086659908294678","1.8086659908294678","1.8086659908294678","1125.6617431640625","1125.6617431640625","1125.6617431640625"
"1430","1.8385002613067627","1.8385002613067627","1.8385002613067627","1863.846923828125","1863.846923828125","1863.846923828125"
"1440","1.899078130722046","1.899078130722046","1.899078130722046","976.2501831054688","976.2501831054688","976.2501831054688"
"1450","1.8649020195007324","1.8649020195007324","1.8649020195007324","604.0943603515625","604.0943603515625","604.0943603515625"
"1460","1.8934946060180664","1.8934946060180664","1.8934946060180664","434.972900390625","434.972900390625","434.972900390625"
"1470","1.821789264678955","1.821789264678955","1.821789264678955","309.186279296875","309.186279296875","309.186279296875"
"1480","1.7885403633117676","1.7885403633117676","1.7885403633117676","216.5917205810547","216.5917205810547","216.5917205810547"
"1490","1.8123445510864258","1.8123445510864258","1.8123445510864258","201.89596557617188","201.89596557617188","201.89596557617188"
"1500","1.7997430562973022","1.7997430562973022","1.7997430562973022","171.6092529296875","171.6092529296875","171.6092529296875"
"1510","1.7891199588775635","1.7891199588775635","1.7891199588775635","132.84072875976562","132.84072875976562","132.84072875976562"
"1520","1.8586002588272095","1.8586002588272095","1.8586002588272095","131.576904296875","131.576904296875","131.576904296875"
"1530","1.8102405071258545","1.8102405071258545","1.8102405071258545","96.466552734375","96.466552734375","96.466552734375"
"1540","1.8568556308746338","1.8568556308746338","1.8568556308746338","68.09130096435547","68.09130096435547","68.09130096435547"
"1550","1.790297031402588","1.790297031402588","1.790297031402588","57.78147888183594","57.78147888183594","57.78147888183594"
"1560","1.8209939002990723","1.8209939002990723","1.8209939002990723","43.63725662231445","43.63725662231445","43.63725662231445"
"1570","1.8398027420043945","1.8398027420043945","1.8398027420043945","40.419525146484375","40.419525146484375","40.419525146484375"
"1580","1.774984359741211","1.774984359741211","1.774984359741211","32.838409423828125","32.838409423828125","32.838409423828125"
"1590","1.7635477781295776","1.7635477781295776","1.7635477781295776","33.13553237915039","33.13553237915039","33.13553237915039"
"1600","1.8083308935165405","1.8083308935165405","1.8083308935165405","32.98066711425781","32.98066711425781","32.98066711425781"
"1610","1.8099174499511719","1.8099174499511719","1.8099174499511719","34.53853225708008","34.53853225708008","34.53853225708008"
"1620","1.7476913928985596","1.7476913928985596","1.7476913928985596","30.209455490112305","30.209455490112305","30.209455490112305"
"1630","1.7960991859436035","1.7960991859436035","1.7960991859436035","19.51495361328125","19.51495361328125","19.51495361328125"
"1640","1.8032293319702148","1.8032293319702148","1.8032293319702148","14.074972152709961","14.074972152709961","14.074972152709961"
"1650","1.7876635789871216","1.7876635789871216","1.7876635789871216","11.584190368652344","11.584190368652344","11.584190368652344"
"1660","1.7731560468673706","1.7731560468673706","1.7731560468673706","13.29956340789795","13.29956340789795","13.29956340789795"
"1670","1.750551700592041","1.750551700592041","1.750551700592041","9.343511581420898","9.343511581420898","9.343511581420898"
"1680","1.7980647087097168","1.7980647087097168","1.7980647087097168","8.012146949768066","8.012146949768066","8.012146949768066"
"1690","1.7584397792816162","1.7584397792816162","1.7584397792816162","7.650152206420898","7.650152206420898","7.650152206420898"
"1700","1.7403266429901123","1.7403266429901123","1.7403266429901123","7.263065338134766","7.263065338134766","7.263065338134766"
"1710","1.7833893299102783","1.7833893299102783","1.7833893299102783","7.286595821380615","7.286595821380615","7.286595821380615"
"1720","1.7642465829849243","1.7642465829849243","1.7642465829849243","6.7600836753845215","6.7600836753845215","6.7600836753845215"
"1730","1.6750221252441406","1.6750221252441406","1.6750221252441406","5.43912935256958","5.43912935256958","5.43912935256958"
"1740","1.8057469129562378","1.8057469129562378","1.8057469129562378","5.172327995300293","5.172327995300293","5.172327995300293"
"1750","1.8147320747375488","1.8147320747375488","1.8147320747375488","5.277722358703613","5.277722358703613","5.277722358703613"
"1760","1.743370771408081","1.743370771408081","1.743370771408081","4.5677995681762695","4.5677995681762695","4.5677995681762695"
"1770","1.8148949146270752","1.8148949146270752","1.8148949146270752","4.413137435913086","4.413137435913086","4.413137435913086"
"1780","1.8107157945632935","1.8107157945632935","1.8107157945632935","4.361757278442383","4.361757278442383","4.361757278442383"
"1790","1.7390897274017334","1.7390897274017334","1.7390897274017334","4.338951110839844","4.338951110839844","4.338951110839844"
"1800","1.792528748512268","1.792528748512268","1.792528748512268","4.165253162384033","4.165253162384033","4.165253162384033"
"1810","1.7819969654083252","1.7819969654083252","1.7819969654083252","4.138245105743408","4.138245105743408","4.138245105743408"
"1820","1.7466328144073486","1.7466328144073486","1.7466328144073486","85.06231689453125","85.06231689453125","85.06231689453125"
"1830","1.7640702724456787","1.7640702724456787","1.7640702724456787","34.9786262512207","34.9786262512207","34.9786262512207"
"1840","1.7067537307739258","1.7067537307739258","1.7067537307739258","207.428955078125","207.428955078125","207.428955078125"
"1850","1.7509164810180664","1.7509164810180664","1.7509164810180664","1028.91845703125","1028.91845703125","1028.91845703125"
"1860","1.7543144226074219","1.7543144226074219","1.7543144226074219","11731.6484375","11731.6484375","11731.6484375"
"1870","1.7221190929412842","1.7221190929412842","1.7221190929412842","2203.936279296875","2203.936279296875","2203.936279296875"
"1880","1.7643179893493652","1.7643179893493652","1.7643179893493652","863.575439453125","863.575439453125","863.575439453125"
"1890","1.7244036197662354","1.7244036197662354","1.7244036197662354","358.4246826171875","358.4246826171875","358.4246826171875"
"1900","1.7188236713409424","1.7188236713409424","1.7188236713409424","294.7288818359375","294.7288818359375","294.7288818359375"
"1910","1.7653672695159912","1.7653672695159912","1.7653672695159912","916.0701904296875","916.0701904296875","916.0701904296875"
"1920","1.7786197662353516","1.7786197662353516","1.7786197662353516","368.3290710449219","368.3290710449219","368.3290710449219"
"1930","1.7029695510864258","1.7029695510864258","1.7029695510864258","194.53607177734375","194.53607177734375","194.53607177734375"
"1940","1.7195265293121338","1.7195265293121338","1.7195265293121338","99.49791717529297","99.49791717529297","99.49791717529297"
"1950","1.7568116188049316","1.7568116188049316","1.7568116188049316","68.94043731689453","68.94043731689453","68.94043731689453"
"1960","1.732600450515747","1.732600450515747","1.732600450515747","43.30602264404297","43.30602264404297","43.30602264404297"
"1970","1.7293089628219604","1.7293089628219604","1.7293089628219604","488.428955078125","488.428955078125","488.428955078125"
"1980","1.7368980646133423","1.7368980646133423","1.7368980646133423","797.0418090820312","797.0418090820312","797.0418090820312"
"1990","1.7055315971374512","1.7055315971374512","1.7055315971374512","284.80523681640625","284.80523681640625","284.80523681640625"
"2000","1.7178881168365479","1.7178881168365479","1.7178881168365479","118.40040588378906","118.40040588378906","118.40040588378906"
"2010","1.711348295211792","1.711348295211792","1.711348295211792","68.9826431274414","68.9826431274414","68.9826431274414"
"2020","1.7295159101486206","1.7295159101486206","1.7295159101486206","41.58658218383789","41.58658218383789","41.58658218383789"
"2030","1.7429301738739014","1.7429301738739014","1.7429301738739014","28.863784790039062","28.863784790039062","28.863784790039062"
"2040","1.6699668169021606","1.6699668169021606","1.6699668169021606","23.734500885009766","23.734500885009766","23.734500885009766"
"2050","1.734033226966858","1.734033226966858","1.734033226966858","26.046085357666016","26.046085357666016","26.046085357666016"
"2060","1.7146679162979126","1.7146679162979126","1.7146679162979126","20.694488525390625","20.694488525390625","20.694488525390625"
"2070","1.6713380813598633","1.6713380813598633","1.6713380813598633","15.355682373046875","15.355682373046875","15.355682373046875"
"2080","1.6790144443511963","1.6790144443511963","1.6790144443511963","11.992328643798828","11.992328643798828","11.992328643798828"
"2090","1.7462217807769775","1.7462217807769775","1.7462217807769775","10.019586563110352","10.019586563110352","10.019586563110352"
"2100","1.7535645961761475","1.7535645961761475","1.7535645961761475","9.269720077514648","9.269720077514648","9.269720077514648"
"2110","1.727661371231079","1.727661371231079","1.727661371231079","8.526965141296387","8.526965141296387","8.526965141296387"
"2120","1.7326024770736694","1.7326024770736694","1.7326024770736694","7.579950332641602","7.579950332641602","7.579950332641602"
"2130","1.6422276496887207","1.6422276496887207","1.6422276496887207","20.367891311645508","20.367891311645508","20.367891311645508"
"2140","1.723287582397461","1.723287582397461","1.723287582397461","7.372537612915039","7.372537612915039","7.372537612915039"
"2150","1.7433780431747437","1.7433780431747437","1.7433780431747437","7.340600967407227","7.340600967407227","7.340600967407227"
"2160","1.7582751512527466","1.7582751512527466","1.7582751512527466","6.465612888336182","6.465612888336182","6.465612888336182"
"2170","1.7194547653198242","1.7194547653198242","1.7194547653198242","5.973548889160156","5.973548889160156","5.973548889160156"
"2180","1.6941380500793457","1.6941380500793457","1.6941380500793457","5.663711071014404","5.663711071014404","5.663711071014404"
"2190","1.7242904901504517","1.7242904901504517","1.7242904901504517","5.355048179626465","5.355048179626465","5.355048179626465"
"2200","1.6944624185562134","1.6944624185562134","1.6944624185562134","5.035608768463135","5.035608768463135","5.035608768463135"
"2210","1.679539680480957","1.679539680480957","1.679539680480957","4.826204299926758","4.826204299926758","4.826204299926758"
"2220","1.738039493560791","1.738039493560791","1.738039493560791","4.557769775390625","4.557769775390625","4.557769775390625"
"2230","1.6990563869476318","1.6990563869476318","1.6990563869476318","4.308177471160889","4.308177471160889","4.308177471160889"
"2240","1.6927393674850464","1.6927393674850464","1.6927393674850464","4.083254814147949","4.083254814147949","4.083254814147949"
"2250","1.6619516611099243","1.6619516611099243","1.6619516611099243","3.905336618423462","3.905336618423462","3.905336618423462"
"2260","1.6819032430648804","1.6819032430648804","1.6819032430648804","3.8317317962646484","3.8317317962646484","3.8317317962646484"
"2270","1.673045039176941","1.673045039176941","1.673045039176941","3.588016986846924","3.588016986846924","3.588016986846924"
"2280","1.7007110118865967","1.7007110118865967","1.7007110118865967","4.056629657745361","4.056629657745361","4.056629657745361"
"2290","1.6661313772201538","1.6661313772201538","1.6661313772201538","3.3426949977874756","3.3426949977874756","3.3426949977874756"
"2300","1.7003302574157715","1.7003302574157715","1.7003302574157715","3.2472667694091797","3.2472667694091797","3.2472667694091797"
"2310","1.7062417268753052","1.7062417268753052","1.7062417268753052","7.568584442138672","7.568584442138672","7.568584442138672"
"2320","1.6223461627960205","1.6223461627960205","1.6223461627960205","25.09001350402832","25.09001350402832","25.09001350402832"
"2330","1.7167366743087769","1.7167366743087769","1.7167366743087769","4579.244140625","4579.244140625","4579.244140625"
"2340","1.729628086090088","1.729628086090088","1.729628086090088","1020.3355712890625","1020.3355712890625","1020.3355712890625"
"2350","1.7287708520889282","1.7287708520889282","1.7287708520889282","23497.552734375","23497.552734375","23497.552734375"
"2360","1.6575307846069336","1.6575307846069336","1.6575307846069336","8022.85107421875","8022.85107421875","8022.85107421875"
"2370","1.6380435228347778","1.6380435228347778","1.6380435228347778","2579.793701171875","2579.793701171875","2579.793701171875"
"2380","1.7250699996948242","1.7250699996948242","1.7250699996948242","898.693359375","898.693359375","898.693359375"
"2390","1.7120131254196167","1.7120131254196167","1.7120131254196167","477.3376770019531","477.3376770019531","477.3376770019531"
"2400","1.6249513626098633","1.6249513626098633","1.6249513626098633","510.51763916015625","510.51763916015625","510.51763916015625"
"2410","1.6491422653198242","1.6491422653198242","1.6491422653198242","315.68438720703125","315.68438720703125","315.68438720703125"
"2420","1.742124080657959","1.742124080657959","1.742124080657959","299.82562255859375","299.82562255859375","299.82562255859375"
"2430","1.6420185565948486","1.6420185565948486","1.6420185565948486","227.94508361816406","227.94508361816406","227.94508361816406"
"2440","1.6569806337356567","1.6569806337356567","1.6569806337356567","131.04244995117188","131.04244995117188","131.04244995117188"
"2450","1.6852959394454956","1.6852959394454956","1.6852959394454956","132.5323486328125","132.5323486328125","132.5323486328125"
"2460","1.634412169456482","1.634412169456482","1.634412169456482","352.8323974609375","352.8323974609375","352.8323974609375"
