"Step","baseline-ts - train/loss","baseline-ts - train/loss__MIN","baseline-ts - train/loss__MAX","baseline-ts-swiglu2silu - train/loss","baseline-ts-swiglu2silu - train/loss__MIN","baseline-ts-swiglu2silu - train/loss__MAX","baseline-ts-lr0.001 - train/loss","baseline-ts-lr0.001 - train/loss__MIN","baseline-ts-lr0.001 - train/loss__MAX","baseline-ts-lr0.001-swiglu2silu - train/loss","baseline-ts-lr0.001-swiglu2silu - train/loss__MIN","baseline-ts-lr0.001-swiglu2silu - train/loss__MAX","baseline-ts-lr0.0003 - train/loss","baseline-ts-lr0.0003 - train/loss__MIN","baseline-ts-lr0.0003 - train/loss__MAX","baseline-ts-lr0.0003-swiglu2silu - train/loss","baseline-ts-lr0.0003-swiglu2silu - train/loss__MIN","baseline-ts-lr0.0003-swiglu2silu - train/loss__MAX"
"2370","1.6329354047775269","1.6329354047775269","1.6329354047775269","1.6487852334976196","1.6487852334976196","1.6487852334976196","1.6380435228347778","1.6380435228347778","1.6380435228347778","1.6833009719848633","1.6833009719848633","1.6833009719848633","1.8562523126602173","1.8562523126602173","1.8562523126602173","1.916424036026001","1.916424036026001","1.916424036026001"
"2380","1.6054785251617432","1.6054785251617432","1.6054785251617432","1.651273488998413","1.651273488998413","1.651273488998413","1.7250699996948242","1.7250699996948242","1.7250699996948242","1.7466297149658203","1.7466297149658203","1.7466297149658203","1.8444873094558716","1.8444873094558716","1.8444873094558716","1.9228800535202026","1.9228800535202026","1.9228800535202026"
"2390","1.597652792930603","1.597652792930603","1.597652792930603","1.6037224531173706","1.6037224531173706","1.6037224531173706","1.7120131254196167","1.7120131254196167","1.7120131254196167","1.7057723999023438","1.7057723999023438","1.7057723999023438","1.8338000774383545","1.8338000774383545","1.8338000774383545","1.910923719406128","1.910923719406128","1.910923719406128"
"2400","1.6166102886199951","1.6166102886199951","1.6166102886199951","1.6361708641052246","1.6361708641052246","1.6361708641052246","1.6249513626098633","1.6249513626098633","1.6249513626098633","1.6995600461959839","1.6995600461959839","1.6995600461959839","1.836523175239563","1.836523175239563","1.836523175239563","1.9165399074554443","1.9165399074554443","1.9165399074554443"
"2410","1.6061205863952637","1.6061205863952637","1.6061205863952637","1.5848779678344727","1.5848779678344727","1.5848779678344727","1.6491422653198242","1.6491422653198242","1.6491422653198242","1.6769039630889893","1.6769039630889893","1.6769039630889893","1.8307030200958252","1.8307030200958252","1.8307030200958252","1.9693734645843506","1.9693734645843506","1.9693734645843506"
"2420","1.6001858711242676","1.6001858711242676","1.6001858711242676","1.6153534650802612","1.6153534650802612","1.6153534650802612","1.742124080657959","1.742124080657959","1.742124080657959","1.8116188049316406","1.8116188049316406","1.8116188049316406","1.8921968936920166","1.8921968936920166","1.8921968936920166","1.9599683284759521","1.9599683284759521","1.9599683284759521"
"2430","1.570842981338501","1.570842981338501","1.570842981338501","1.5975383520126343","1.5975383520126343","1.5975383520126343","1.6420185565948486","1.6420185565948486","1.6420185565948486","1.7060625553131104","1.7060625553131104","1.7060625553131104","1.8612531423568726","1.8612531423568726","1.8612531423568726","1.9103310108184814","1.9103310108184814","1.9103310108184814"
"2440","1.5640780925750732","1.5640780925750732","1.5640780925750732","1.6153690814971924","1.6153690814971924","1.6153690814971924","1.6569806337356567","1.6569806337356567","1.6569806337356567","1.7518959045410156","1.7518959045410156","1.7518959045410156","1.805202841758728","1.805202841758728","1.805202841758728","1.9400634765625","1.9400634765625","1.9400634765625"
"2450","1.5533615350723267","1.5533615350723267","1.5533615350723267","1.6665475368499756","1.6665475368499756","1.6665475368499756","1.6852959394454956","1.6852959394454956","1.6852959394454956","1.675123929977417","1.675123929977417","1.675123929977417","1.8072543144226074","1.8072543144226074","1.8072543144226074","1.9634836912155151","1.9634836912155151","1.9634836912155151"
"2460","1.6204280853271484","1.6204280853271484","1.6204280853271484","1.632802128791809","1.632802128791809","1.632802128791809","1.634412169456482","1.634412169456482","1.634412169456482","1.6991502046585083","1.6991502046585083","1.6991502046585083","1.8588318824768066","1.8588318824768066","1.8588318824768066","1.9603760242462158","1.9603760242462158","1.9603760242462158"
"2470","1.6250759363174438","1.6250759363174438","1.6250759363174438","1.6076781749725342","1.6076781749725342","1.6076781749725342","1.6553621292114258","1.6553621292114258","1.6553621292114258","1.684399962425232","1.684399962425232","1.684399962425232","1.8637278079986572","1.8637278079986572","1.8637278079986572","1.8879799842834473","1.8879799842834473","1.8879799842834473"
"2480","1.6344743967056274","1.6344743967056274","1.6344743967056274","1.6154866218566895","1.6154866218566895","1.6154866218566895","1.7126123905181885","1.7126123905181885","1.7126123905181885","1.6697229146957397","1.6697229146957397","1.6697229146957397","1.9225623607635498","1.9225623607635498","1.9225623607635498","1.910679578781128","1.910679578781128","1.910679578781128"
"2490","1.5923480987548828","1.5923480987548828","1.5923480987548828","1.6194214820861816","1.6194214820861816","1.6194214820861816","1.6190376281738281","1.6190376281738281","1.6190376281738281","1.7211562395095825","1.7211562395095825","1.7211562395095825","1.8559542894363403","1.8559542894363403","1.8559542894363403","1.8847572803497314","1.8847572803497314","1.8847572803497314"
"2500","1.576636552810669","1.576636552810669","1.576636552810669","1.6238571405410767","1.6238571405410767","1.6238571405410767","1.7316255569458008","1.7316255569458008","1.7316255569458008","1.7346141338348389","1.7346141338348389","1.7346141338348389","1.8451175689697266","1.8451175689697266","1.8451175689697266","1.929121971130371","1.929121971130371","1.929121971130371"
"2510","1.5800352096557617","1.5800352096557617","1.5800352096557617","1.578381061553955","1.578381061553955","1.578381061553955","1.6618146896362305","1.6618146896362305","1.6618146896362305","1.672145128250122","1.672145128250122","1.672145128250122","1.7974966764450073","1.7974966764450073","1.7974966764450073","1.8497793674468994","1.8497793674468994","1.8497793674468994"
"2520","1.578561782836914","1.578561782836914","1.578561782836914","1.605262041091919","1.605262041091919","1.605262041091919","1.6192926168441772","1.6192926168441772","1.6192926168441772","1.677541732788086","1.677541732788086","1.677541732788086","1.780268669128418","1.780268669128418","1.780268669128418","1.8555182218551636","1.8555182218551636","1.8555182218551636"
"2530","1.6103506088256836","1.6103506088256836","1.6103506088256836","1.6105691194534302","1.6105691194534302","1.6105691194534302","1.6334750652313232","1.6334750652313232","1.6334750652313232","1.6653908491134644","1.6653908491134644","1.6653908491134644","1.829228162765503","1.829228162765503","1.829228162765503","1.895859956741333","1.895859956741333","1.895859956741333"
"2540","1.6098830699920654","1.6098830699920654","1.6098830699920654","1.5693378448486328","1.5693378448486328","1.5693378448486328","1.6466586589813232","1.6466586589813232","1.6466586589813232","1.6880652904510498","1.6880652904510498","1.6880652904510498","1.8966249227523804","1.8966249227523804","1.8966249227523804","1.876298427581787","1.876298427581787","1.876298427581787"
"2550","1.623664379119873","1.623664379119873","1.623664379119873","1.5838510990142822","1.5838510990142822","1.5838510990142822","1.623443841934204","1.623443841934204","1.623443841934204","1.7109267711639404","1.7109267711639404","1.7109267711639404","1.8432183265686035","1.8432183265686035","1.8432183265686035","1.9049477577209473","1.9049477577209473","1.9049477577209473"
"2560","1.573190689086914","1.573190689086914","1.573190689086914","1.6582322120666504","1.6582322120666504","1.6582322120666504","1.6559149026870728","1.6559149026870728","1.6559149026870728","1.6640560626983643","1.6640560626983643","1.6640560626983643","1.7886700630187988","1.7886700630187988","1.7886700630187988","1.9618103504180908","1.9618103504180908","1.9618103504180908"
"2570","1.5838189125061035","1.5838189125061035","1.5838189125061035","1.6328104734420776","1.6328104734420776","1.6328104734420776","1.6429665088653564","1.6429665088653564","1.6429665088653564","1.6814994812011719","1.6814994812011719","1.6814994812011719","1.86031973361969","1.86031973361969","1.86031973361969","1.9235782623291016","1.9235782623291016","1.9235782623291016"
"2580","1.5956361293792725","1.5956361293792725","1.5956361293792725","1.6055655479431152","1.6055655479431152","1.6055655479431152","1.6631604433059692","1.6631604433059692","1.6631604433059692","1.7019836902618408","1.7019836902618408","1.7019836902618408","1.8756349086761475","1.8756349086761475","1.8756349086761475","1.8624804019927979","1.8624804019927979","1.8624804019927979"
"2590","1.5647541284561157","1.5647541284561157","1.5647541284561157","1.555166244506836","1.555166244506836","1.555166244506836","1.6550023555755615","1.6550023555755615","1.6550023555755615","1.731757640838623","1.731757640838623","1.731757640838623","1.818921446800232","1.818921446800232","1.818921446800232","1.9254004955291748","1.9254004955291748","1.9254004955291748"
"2600","1.6518423557281494","1.6518423557281494","1.6518423557281494","1.6056137084960938","1.6056137084960938","1.6056137084960938","1.6361558437347412","1.6361558437347412","1.6361558437347412","1.6836919784545898","1.6836919784545898","1.6836919784545898","1.8379056453704834","1.8379056453704834","1.8379056453704834","1.904306411743164","1.904306411743164","1.904306411743164"
"2610","1.5531580448150635","1.5531580448150635","1.5531580448150635","1.594014286994934","1.594014286994934","1.594014286994934","1.612825632095337","1.612825632095337","1.612825632095337","1.6822502613067627","1.6822502613067627","1.6822502613067627","1.7974207401275635","1.7974207401275635","1.7974207401275635","1.8981257677078247","1.8981257677078247","1.8981257677078247"
"2620","1.5921778678894043","1.5921778678894043","1.5921778678894043","1.6083741188049316","1.6083741188049316","1.6083741188049316","1.6589882373809814","1.6589882373809814","1.6589882373809814","1.644005537033081","1.644005537033081","1.644005537033081","1.814742088317871","1.814742088317871","1.814742088317871","1.9189878702163696","1.9189878702163696","1.9189878702163696"
"2630","1.6137287616729736","1.6137287616729736","1.6137287616729736","1.5593724250793457","1.5593724250793457","1.5593724250793457","1.6472039222717285","1.6472039222717285","1.6472039222717285","1.6834884881973267","1.6834884881973267","1.6834884881973267","1.790712833404541","1.790712833404541","1.790712833404541","1.8886654376983643","1.8886654376983643","1.8886654376983643"
"2640","1.5641400814056396","1.5641400814056396","1.5641400814056396","1.604457139968872","1.604457139968872","1.604457139968872","1.6814377307891846","1.6814377307891846","1.6814377307891846","1.7148246765136719","1.7148246765136719","1.7148246765136719","1.8511009216308594","1.8511009216308594","1.8511009216308594","1.8860807418823242","1.8860807418823242","1.8860807418823242"
"2650","1.570516586303711","1.570516586303711","1.570516586303711","1.6088862419128418","1.6088862419128418","1.6088862419128418","1.6162235736846924","1.6162235736846924","1.6162235736846924","1.6571826934814453","1.6571826934814453","1.6571826934814453","1.8815863132476807","1.8815863132476807","1.8815863132476807","1.8982833623886108","1.8982833623886108","1.8982833623886108"
"2660","1.5699799060821533","1.5699799060821533","1.5699799060821533","1.5709853172302246","1.5709853172302246","1.5709853172302246","1.6084734201431274","1.6084734201431274","1.6084734201431274","1.66597318649292","1.66597318649292","1.66597318649292","1.8954386711120605","1.8954386711120605","1.8954386711120605","1.875925064086914","1.875925064086914","1.875925064086914"
"2670","1.5649235248565674","1.5649235248565674","1.5649235248565674","1.5974769592285156","1.5974769592285156","1.5974769592285156","1.643918752670288","1.643918752670288","1.643918752670288","1.64913010597229","1.64913010597229","1.64913010597229","1.8556885719299316","1.8556885719299316","1.8556885719299316","1.9203195571899414","1.9203195571899414","1.9203195571899414"
"2680","1.600972294807434","1.600972294807434","1.600972294807434","1.5548114776611328","1.5548114776611328","1.5548114776611328","1.5964709520339966","1.5964709520339966","1.5964709520339966","1.6935005187988281","1.6935005187988281","1.6935005187988281","1.8187288045883179","1.8187288045883179","1.8187288045883179","1.9404293298721313","1.9404293298721313","1.9404293298721313"
"2690","1.6348423957824707","1.6348423957824707","1.6348423957824707","1.5762121677398682","1.5762121677398682","1.5762121677398682","1.6475741863250732","1.6475741863250732","1.6475741863250732","1.6306501626968384","1.6306501626968384","1.6306501626968384","1.8138141632080078","1.8138141632080078","1.8138141632080078","1.9474618434906006","1.9474618434906006","1.9474618434906006"
"2700","1.604782223701477","1.604782223701477","1.604782223701477","1.5871144533157349","1.5871144533157349","1.5871144533157349","1.5639201402664185","1.5639201402664185","1.5639201402664185","1.6972219944000244","1.6972219944000244","1.6972219944000244","1.712526798248291","1.712526798248291","1.712526798248291","1.8747332096099854","1.8747332096099854","1.8747332096099854"
"2710","1.5701932907104492","1.5701932907104492","1.5701932907104492","1.6168931722640991","1.6168931722640991","1.6168931722640991","1.6829822063446045","1.6829822063446045","1.6829822063446045","1.685608148574829","1.685608148574829","1.685608148574829","1.849264144897461","1.849264144897461","1.849264144897461","1.8591656684875488","1.8591656684875488","1.8591656684875488"
"2720","1.5776759386062622","1.5776759386062622","1.5776759386062622","1.5691733360290527","1.5691733360290527","1.5691733360290527","1.6811996698379517","1.6811996698379517","1.6811996698379517","1.669785499572754","1.669785499572754","1.669785499572754","1.782639980316162","1.782639980316162","1.782639980316162","1.8831701278686523","1.8831701278686523","1.8831701278686523"
"2730","1.6052565574645996","1.6052565574645996","1.6052565574645996","1.5684398412704468","1.5684398412704468","1.5684398412704468","1.6199733018875122","1.6199733018875122","1.6199733018875122","1.638249397277832","1.638249397277832","1.638249397277832","1.79390549659729","1.79390549659729","1.79390549659729","1.8635106086730957","1.8635106086730957","1.8635106086730957"
"2740","1.6290799379348755","1.6290799379348755","1.6290799379348755","1.537320852279663","1.537320852279663","1.537320852279663","1.5968343019485474","1.5968343019485474","1.5968343019485474","1.6694453954696655","1.6694453954696655","1.6694453954696655","1.77180016040802","1.77180016040802","1.77180016040802","1.9485245943069458","1.9485245943069458","1.9485245943069458"
"2750","1.633556842803955","1.633556842803955","1.633556842803955","1.601071834564209","1.601071834564209","1.601071834564209","1.615997552871704","1.615997552871704","1.615997552871704","1.6437855958938599","1.6437855958938599","1.6437855958938599","1.7742981910705566","1.7742981910705566","1.7742981910705566","1.8786540031433105","1.8786540031433105","1.8786540031433105"
"2760","1.5933153629302979","1.5933153629302979","1.5933153629302979","1.6344693899154663","1.6344693899154663","1.6344693899154663","1.6453019380569458","1.6453019380569458","1.6453019380569458","1.6606197357177734","1.6606197357177734","1.6606197357177734","1.7839938402175903","1.7839938402175903","1.7839938402175903","1.8553123474121094","1.8553123474121094","1.8553123474121094"
"2770","1.543981671333313","1.543981671333313","1.543981671333313","1.5339264869689941","1.5339264869689941","1.5339264869689941","1.6552534103393555","1.6552534103393555","1.6552534103393555","1.6494024991989136","1.6494024991989136","1.6494024991989136","1.853003740310669","1.853003740310669","1.853003740310669","1.8992570638656616","1.8992570638656616","1.8992570638656616"
"2780","1.5716030597686768","1.5716030597686768","1.5716030597686768","1.5767885446548462","1.5767885446548462","1.5767885446548462","1.6277917623519897","1.6277917623519897","1.6277917623519897","1.6801116466522217","1.6801116466522217","1.6801116466522217","1.7259752750396729","1.7259752750396729","1.7259752750396729","1.8117413520812988","1.8117413520812988","1.8117413520812988"
"2790","1.586818814277649","1.586818814277649","1.586818814277649","1.589512586593628","1.589512586593628","1.589512586593628","1.6086373329162598","1.6086373329162598","1.6086373329162598","1.6518518924713135","1.6518518924713135","1.6518518924713135","1.7564830780029297","1.7564830780029297","1.7564830780029297","1.8502784967422485","1.8502784967422485","1.8502784967422485"
"2800","1.5592315196990967","1.5592315196990967","1.5592315196990967","1.575374722480774","1.575374722480774","1.575374722480774","1.6699082851409912","1.6699082851409912","1.6699082851409912","1.7033432722091675","1.7033432722091675","1.7033432722091675","1.7696973085403442","1.7696973085403442","1.7696973085403442","1.8613158464431763","1.8613158464431763","1.8613158464431763"
"2810","1.627021312713623","1.627021312713623","1.627021312713623","1.6229193210601807","1.6229193210601807","1.6229193210601807","1.6327712535858154","1.6327712535858154","1.6327712535858154","1.7113137245178223","1.7113137245178223","1.7113137245178223","1.726468801498413","1.726468801498413","1.726468801498413","1.865377426147461","1.865377426147461","1.865377426147461"
"2820","1.53016996383667","1.53016996383667","1.53016996383667","1.5415316820144653","1.5415316820144653","1.5415316820144653","1.597430944442749","1.597430944442749","1.597430944442749","1.6608712673187256","1.6608712673187256","1.6608712673187256","1.7184189558029175","1.7184189558029175","1.7184189558029175","1.8643046617507935","1.8643046617507935","1.8643046617507935"
"2830","1.5831432342529297","1.5831432342529297","1.5831432342529297","1.5473520755767822","1.5473520755767822","1.5473520755767822","1.638083577156067","1.638083577156067","1.638083577156067","1.667918086051941","1.667918086051941","1.667918086051941","1.776655912399292","1.776655912399292","1.776655912399292","1.869062066078186","1.869062066078186","1.869062066078186"
"2840","1.5446009635925293","1.5446009635925293","1.5446009635925293","1.567035436630249","1.567035436630249","1.567035436630249","1.6422381401062012","1.6422381401062012","1.6422381401062012","1.6210618019104004","1.6210618019104004","1.6210618019104004","1.7626606225967407","1.7626606225967407","1.7626606225967407","1.9190027713775635","1.9190027713775635","1.9190027713775635"
"2850","1.5466516017913818","1.5466516017913818","1.5466516017913818","1.5565661191940308","1.5565661191940308","1.5565661191940308","1.6022776365280151","1.6022776365280151","1.6022776365280151","1.6654913425445557","1.6654913425445557","1.6654913425445557","1.7856595516204834","1.7856595516204834","1.7856595516204834","1.8157072067260742","1.8157072067260742","1.8157072067260742"
"2860","1.5608885288238525","1.5608885288238525","1.5608885288238525","1.5958945751190186","1.5958945751190186","1.5958945751190186","1.6674578189849854","1.6674578189849854","1.6674578189849854","1.6423547267913818","1.6423547267913818","1.6423547267913818","1.758190631866455","1.758190631866455","1.758190631866455","1.8900587558746338","1.8900587558746338","1.8900587558746338"
"2870","1.5337378978729248","1.5337378978729248","1.5337378978729248","1.559699296951294","1.559699296951294","1.559699296951294","1.5802477598190308","1.5802477598190308","1.5802477598190308","1.636358380317688","1.636358380317688","1.636358380317688","1.8336068391799927","1.8336068391799927","1.8336068391799927","1.908894419670105","1.908894419670105","1.908894419670105"
"2880","1.5914134979248047","1.5914134979248047","1.5914134979248047","1.5815128087997437","1.5815128087997437","1.5815128087997437","1.6591575145721436","1.6591575145721436","1.6591575145721436","1.6049883365631104","1.6049883365631104","1.6049883365631104","1.7014210224151611","1.7014210224151611","1.7014210224151611","1.8578894138336182","1.8578894138336182","1.8578894138336182"
"2890","1.5633840560913086","1.5633840560913086","1.5633840560913086","1.5742470026016235","1.5742470026016235","1.5742470026016235","1.5918612480163574","1.5918612480163574","1.5918612480163574","1.6346635818481445","1.6346635818481445","1.6346635818481445","1.7525097131729126","1.7525097131729126","1.7525097131729126","1.8083276748657227","1.8083276748657227","1.8083276748657227"
"2900","1.5638799667358398","1.5638799667358398","1.5638799667358398","1.5474375486373901","1.5474375486373901","1.5474375486373901","1.5857666730880737","1.5857666730880737","1.5857666730880737","1.6561334133148193","1.6561334133148193","1.6561334133148193","1.7901439666748047","1.7901439666748047","1.7901439666748047","1.8157731294631958","1.8157731294631958","1.8157731294631958"
"2910","1.564926028251648","1.564926028251648","1.564926028251648","1.5635762214660645","1.5635762214660645","1.5635762214660645","1.5780017375946045","1.5780017375946045","1.5780017375946045","1.6283676624298096","1.6283676624298096","1.6283676624298096","1.7889952659606934","1.7889952659606934","1.7889952659606934","1.8842698335647583","1.8842698335647583","1.8842698335647583"
"2920","1.5698217153549194","1.5698217153549194","1.5698217153549194","1.6063271760940552","1.6063271760940552","1.6063271760940552","1.585078239440918","1.585078239440918","1.585078239440918","1.7050223350524902","1.7050223350524902","1.7050223350524902","1.8595190048217773","1.8595190048217773","1.8595190048217773","1.8539385795593262","1.8539385795593262","1.8539385795593262"
"2930","1.5744755268096924","1.5744755268096924","1.5744755268096924","1.5488083362579346","1.5488083362579346","1.5488083362579346","1.5826163291931152","1.5826163291931152","1.5826163291931152","1.658768653869629","1.658768653869629","1.658768653869629","1.730107307434082","1.730107307434082","1.730107307434082","1.8576029539108276","1.8576029539108276","1.8576029539108276"
"2940","1.5770606994628906","1.5770606994628906","1.5770606994628906","1.5433636903762817","1.5433636903762817","1.5433636903762817","1.5978072881698608","1.5978072881698608","1.5978072881698608","1.6405754089355469","1.6405754089355469","1.6405754089355469","1.7575137615203857","1.7575137615203857","1.7575137615203857","1.8778321743011475","1.8778321743011475","1.8778321743011475"
"2950","1.5493521690368652","1.5493521690368652","1.5493521690368652","1.5189967155456543","1.5189967155456543","1.5189967155456543","1.616571307182312","1.616571307182312","1.616571307182312","1.6329001188278198","1.6329001188278198","1.6329001188278198","1.7721973657608032","1.7721973657608032","1.7721973657608032","1.8287392854690552","1.8287392854690552","1.8287392854690552"
"2960","1.540419340133667","1.540419340133667","1.540419340133667","1.5921978950500488","1.5921978950500488","1.5921978950500488","1.6358445882797241","1.6358445882797241","1.6358445882797241","1.6942198276519775","1.6942198276519775","1.6942198276519775","1.7870339155197144","1.7870339155197144","1.7870339155197144","1.9148187637329102","1.9148187637329102","1.9148187637329102"
"2970","1.5272631645202637","1.5272631645202637","1.5272631645202637","1.5467970371246338","1.5467970371246338","1.5467970371246338","1.6580760478973389","1.6580760478973389","1.6580760478973389","1.6378748416900635","1.6378748416900635","1.6378748416900635","1.7887437343597412","1.7887437343597412","1.7887437343597412","1.8637632131576538","1.8637632131576538","1.8637632131576538"
"2980","1.5790703296661377","1.5790703296661377","1.5790703296661377","1.5265836715698242","1.5265836715698242","1.5265836715698242","1.6085060834884644","1.6085060834884644","1.6085060834884644","1.6767739057540894","1.6767739057540894","1.6767739057540894","1.7994871139526367","1.7994871139526367","1.7994871139526367","1.959648609161377","1.959648609161377","1.959648609161377"
"2990","1.534363865852356","1.534363865852356","1.534363865852356","1.5358681678771973","1.5358681678771973","1.5358681678771973","1.5953922271728516","1.5953922271728516","1.5953922271728516","1.6370413303375244","1.6370413303375244","1.6370413303375244","1.7523773908615112","1.7523773908615112","1.7523773908615112","1.8622255325317383","1.8622255325317383","1.8622255325317383"
"3000","1.5257251262664795","1.5257251262664795","1.5257251262664795","1.5807623863220215","1.5807623863220215","1.5807623863220215","1.616687297821045","1.616687297821045","1.616687297821045","1.6826131343841553","1.6826131343841553","1.6826131343841553","1.7170708179473877","1.7170708179473877","1.7170708179473877","1.8349995613098145","1.8349995613098145","1.8349995613098145"
"3010","1.567232608795166","1.567232608795166","1.567232608795166","1.5386085510253906","1.5386085510253906","1.5386085510253906","1.687124252319336","1.687124252319336","1.687124252319336","1.6495530605316162","1.6495530605316162","1.6495530605316162","1.7650681734085083","1.7650681734085083","1.7650681734085083","1.7664692401885986","1.7664692401885986","1.7664692401885986"
"3020","1.5851908922195435","1.5851908922195435","1.5851908922195435","1.580422043800354","1.580422043800354","1.580422043800354","1.626064658164978","1.626064658164978","1.626064658164978","1.6444098949432373","1.6444098949432373","1.6444098949432373","1.7433258295059204","1.7433258295059204","1.7433258295059204","1.848118543624878","1.848118543624878","1.848118543624878"
"3030","1.5327708721160889","1.5327708721160889","1.5327708721160889","1.5349009037017822","1.5349009037017822","1.5349009037017822","1.6125600337982178","1.6125600337982178","1.6125600337982178","1.7161602973937988","1.7161602973937988","1.7161602973937988","1.7438631057739258","1.7438631057739258","1.7438631057739258","1.8077850341796875","1.8077850341796875","1.8077850341796875"
"3040","1.5278098583221436","1.5278098583221436","1.5278098583221436","1.5419962406158447","1.5419962406158447","1.5419962406158447","1.5519062280654907","1.5519062280654907","1.5519062280654907","1.7040560245513916","1.7040560245513916","1.7040560245513916","1.7645779848098755","1.7645779848098755","1.7645779848098755","1.8338462114334106","1.8338462114334106","1.8338462114334106"
"3050","1.5622678995132446","1.5622678995132446","1.5622678995132446","1.539708137512207","1.539708137512207","1.539708137512207","1.6173980236053467","1.6173980236053467","1.6173980236053467","1.66449773311615","1.66449773311615","1.66449773311615","1.7899203300476074","1.7899203300476074","1.7899203300476074","1.7916529178619385","1.7916529178619385","1.7916529178619385"
"3060","1.523876428604126","1.523876428604126","1.523876428604126","1.5584838390350342","1.5584838390350342","1.5584838390350342","1.62728750705719","1.62728750705719","1.62728750705719","1.6234657764434814","1.6234657764434814","1.6234657764434814","1.7809076309204102","1.7809076309204102","1.7809076309204102","1.8403637409210205","1.8403637409210205","1.8403637409210205"
"3070","1.530626893043518","1.530626893043518","1.530626893043518","1.5279200077056885","1.5279200077056885","1.5279200077056885","1.6154804229736328","1.6154804229736328","1.6154804229736328","1.644608736038208","1.644608736038208","1.644608736038208","1.7418690919876099","1.7418690919876099","1.7418690919876099","1.8117570877075195","1.8117570877075195","1.8117570877075195"
"3080","1.5424476861953735","1.5424476861953735","1.5424476861953735","1.5898728370666504","1.5898728370666504","1.5898728370666504","1.599367380142212","1.599367380142212","1.599367380142212","1.6628397703170776","1.6628397703170776","1.6628397703170776","1.7657999992370605","1.7657999992370605","1.7657999992370605","1.8110852241516113","1.8110852241516113","1.8110852241516113"
"3090","1.5498085021972656","1.5498085021972656","1.5498085021972656","1.5342495441436768","1.5342495441436768","1.5342495441436768","1.6692501306533813","1.6692501306533813","1.6692501306533813","1.6250395774841309","1.6250395774841309","1.6250395774841309","1.8050978183746338","1.8050978183746338","1.8050978183746338","1.8451716899871826","1.8451716899871826","1.8451716899871826"
"3100","1.5781378746032715","1.5781378746032715","1.5781378746032715","1.5659308433532715","1.5659308433532715","1.5659308433532715","1.6475977897644043","1.6475977897644043","1.6475977897644043","1.6461327075958252","1.6461327075958252","1.6461327075958252","1.742290735244751","1.742290735244751","1.742290735244751","1.8451848030090332","1.8451848030090332","1.8451848030090332"
"3110","1.5638797283172607","1.5638797283172607","1.5638797283172607","1.5470952987670898","1.5470952987670898","1.5470952987670898","1.613889455795288","1.613889455795288","1.613889455795288","1.6272468566894531","1.6272468566894531","1.6272468566894531","1.7477831840515137","1.7477831840515137","1.7477831840515137","1.8461384773254395","1.8461384773254395","1.8461384773254395"
"3120","1.5282856225967407","1.5282856225967407","1.5282856225967407","1.5644268989562988","1.5644268989562988","1.5644268989562988","1.5853170156478882","1.5853170156478882","1.5853170156478882","1.6059013605117798","1.6059013605117798","1.6059013605117798","1.701631784439087","1.701631784439087","1.701631784439087","1.8326232433319092","1.8326232433319092","1.8326232433319092"
"3130","1.6040394306182861","1.6040394306182861","1.6040394306182861","1.5681509971618652","1.5681509971618652","1.5681509971618652","1.5880956649780273","1.5880956649780273","1.5880956649780273","1.642418384552002","1.642418384552002","1.642418384552002","1.8336944580078125","1.8336944580078125","1.8336944580078125","1.809546947479248","1.809546947479248","1.809546947479248"
"3140","1.533154010772705","1.533154010772705","1.533154010772705","1.5661180019378662","1.5661180019378662","1.5661180019378662","1.541323184967041","1.541323184967041","1.541323184967041","1.641558289527893","1.641558289527893","1.641558289527893","1.7366087436676025","1.7366087436676025","1.7366087436676025","1.8647923469543457","1.8647923469543457","1.8647923469543457"
"3150","1.5917339324951172","1.5917339324951172","1.5917339324951172","1.4974026679992676","1.4974026679992676","1.4974026679992676","1.6067043542861938","1.6067043542861938","1.6067043542861938","1.706052541732788","1.706052541732788","1.706052541732788","1.7751774787902832","1.7751774787902832","1.7751774787902832","1.8808951377868652","1.8808951377868652","1.8808951377868652"
"3160","1.5366449356079102","1.5366449356079102","1.5366449356079102","1.56063711643219","1.56063711643219","1.56063711643219","1.5851191282272339","1.5851191282272339","1.5851191282272339","1.6111468076705933","1.6111468076705933","1.6111468076705933","1.7752652168273926","1.7752652168273926","1.7752652168273926","1.8378627300262451","1.8378627300262451","1.8378627300262451"
"3170","1.5674350261688232","1.5674350261688232","1.5674350261688232","1.51902174949646","1.51902174949646","1.51902174949646","1.5497112274169922","1.5497112274169922","1.5497112274169922","1.6138241291046143","1.6138241291046143","1.6138241291046143","1.7888482809066772","1.7888482809066772","1.7888482809066772","1.8380845785140991","1.8380845785140991","1.8380845785140991"
"3180","1.5334844589233398","1.5334844589233398","1.5334844589233398","1.5429327487945557","1.5429327487945557","1.5429327487945557","1.641273856163025","1.641273856163025","1.641273856163025","1.6370158195495605","1.6370158195495605","1.6370158195495605","1.7378487586975098","1.7378487586975098","1.7378487586975098","1.844808578491211","1.844808578491211","1.844808578491211"
"3190","1.5428760051727295","1.5428760051727295","1.5428760051727295","1.5389790534973145","1.5389790534973145","1.5389790534973145","1.6209629774093628","1.6209629774093628","1.6209629774093628","1.5895705223083496","1.5895705223083496","1.5895705223083496","1.7412257194519043","1.7412257194519043","1.7412257194519043","1.8254560232162476","1.8254560232162476","1.8254560232162476"
