"Step","leaderboard-qknorm-muon-betas1-gpt2-tie-embed-ws2000 - train/loss","leaderboard-qknorm-muon-betas1-gpt2-tie-embed-ws2000 - train/loss__MIN","leaderboard-qknorm-muon-betas1-gpt2-tie-embed-ws2000 - train/loss__MAX"
"7530","3.7115085124969482","3.7115085124969482","3.7115085124969482"
"7540","3.761815309524536","3.761815309524536","3.761815309524536"
"7550","3.7004597187042236","3.7004597187042236","3.7004597187042236"
"7560","3.7096545696258545","3.7096545696258545","3.7096545696258545"
"7570","3.703577995300293","3.703577995300293","3.703577995300293"
"7580","3.679388999938965","3.679388999938965","3.679388999938965"
"7590","3.73486328125","3.73486328125","3.73486328125"
"7600","3.668959379196167","3.668959379196167","3.668959379196167"
"7610","3.700998544692993","3.700998544692993","3.700998544692993"
"7620","3.6632981300354004","3.6632981300354004","3.6632981300354004"
"7630","3.7329483032226562","3.7329483032226562","3.7329483032226562"
"7640","3.679121494293213","3.679121494293213","3.679121494293213"
"7650","3.6985769271850586","3.6985769271850586","3.6985769271850586"
"7660","3.6778862476348877","3.6778862476348877","3.6778862476348877"
"7670","3.696258544921875","3.696258544921875","3.696258544921875"
"7680","3.635554552078247","3.635554552078247","3.635554552078247"
"7690","3.714139938354492","3.714139938354492","3.714139938354492"
"7700","3.6958277225494385","3.6958277225494385","3.6958277225494385"
"7710","3.6393892765045166","3.6393892765045166","3.6393892765045166"
"7720","3.692443370819092","3.692443370819092","3.692443370819092"
"7730","3.6732730865478516","3.6732730865478516","3.6732730865478516"
"7740","3.632251262664795","3.632251262664795","3.632251262664795"
"7750","3.7288155555725098","3.7288155555725098","3.7288155555725098"
"7760","3.620682716369629","3.620682716369629","3.620682716369629"
"7770","3.66432523727417","3.66432523727417","3.66432523727417"
"7780","3.617471218109131","3.617471218109131","3.617471218109131"
"7790","3.7139358520507812","3.7139358520507812","3.7139358520507812"
"7800","3.6670663356781006","3.6670663356781006","3.6670663356781006"
"7810","3.6561102867126465","3.6561102867126465","3.6561102867126465"
"7820","3.6672189235687256","3.6672189235687256","3.6672189235687256"
"7830","3.650963306427002","3.650963306427002","3.650963306427002"
"7840","3.626497745513916","3.626497745513916","3.626497745513916"
"7850","3.6909093856811523","3.6909093856811523","3.6909093856811523"
"7860","3.722946882247925","3.722946882247925","3.722946882247925"
"7870","3.665879249572754","3.665879249572754","3.665879249572754"
"7880","3.694589138031006","3.694589138031006","3.694589138031006"
"7890","3.694169521331787","3.694169521331787","3.694169521331787"
"7900","3.6410388946533203","3.6410388946533203","3.6410388946533203"
"7910","3.7124123573303223","3.7124123573303223","3.7124123573303223"
"7920","3.734726905822754","3.734726905822754","3.734726905822754"
"7930","3.6381142139434814","3.6381142139434814","3.6381142139434814"
"7940","3.697526693344116","3.697526693344116","3.697526693344116"
"7950","3.6243958473205566","3.6243958473205566","3.6243958473205566"
"7960","3.728161334991455","3.728161334991455","3.728161334991455"
"7970","3.684152364730835","3.684152364730835","3.684152364730835"
"7980","3.6943607330322266","3.6943607330322266","3.6943607330322266"
"7990","3.7031307220458984","3.7031307220458984","3.7031307220458984"
"8000","3.7047102451324463","3.7047102451324463","3.7047102451324463"
"8010","3.5889477729797363","3.5889477729797363","3.5889477729797363"
"8020","3.6559224128723145","3.6559224128723145","3.6559224128723145"
"8030","3.6945509910583496","3.6945509910583496","3.6945509910583496"
"8040","3.5854272842407227","3.5854272842407227","3.5854272842407227"
"8050","3.685370922088623","3.685370922088623","3.685370922088623"
"8060","3.675602436065674","3.675602436065674","3.675602436065674"
"8070","3.694117546081543","3.694117546081543","3.694117546081543"
"8080","3.656358003616333","3.656358003616333","3.656358003616333"
"8090","3.6564841270446777","3.6564841270446777","3.6564841270446777"
"8100","3.716827154159546","3.716827154159546","3.716827154159546"
"8110","3.635826587677002","3.635826587677002","3.635826587677002"
"8120","3.6923532485961914","3.6923532485961914","3.6923532485961914"
"8130","3.758582592010498","3.758582592010498","3.758582592010498"
"8140","3.672717571258545","3.672717571258545","3.672717571258545"
"8150","3.7154693603515625","3.7154693603515625","3.7154693603515625"
"8160","3.612790107727051","3.612790107727051","3.612790107727051"
"8170","3.6815075874328613","3.6815075874328613","3.6815075874328613"
"8180","3.6819350719451904","3.6819350719451904","3.6819350719451904"
"8190","3.66109037399292","3.66109037399292","3.66109037399292"
"8200","3.72469425201416","3.72469425201416","3.72469425201416"
"8210","3.71840763092041","3.71840763092041","3.71840763092041"
"8220","3.681441307067871","3.681441307067871","3.681441307067871"
"8230","3.6347436904907227","3.6347436904907227","3.6347436904907227"
"8240","3.624105453491211","3.624105453491211","3.624105453491211"
"8250","3.697922706604004","3.697922706604004","3.697922706604004"
"8260","3.6127772331237793","3.6127772331237793","3.6127772331237793"
"8270","3.6455345153808594","3.6455345153808594","3.6455345153808594"
"8280","3.6649184226989746","3.6649184226989746","3.6649184226989746"
"8290","3.6395816802978516","3.6395816802978516","3.6395816802978516"
"8300","3.6948981285095215","3.6948981285095215","3.6948981285095215"
"8310","3.6086807250976562","3.6086807250976562","3.6086807250976562"
"8320","3.675004482269287","3.675004482269287","3.675004482269287"
"8330","3.6938958168029785","3.6938958168029785","3.6938958168029785"
"8340","3.606879949569702","3.606879949569702","3.606879949569702"
"8350","3.644505500793457","3.644505500793457","3.644505500793457"
"8360","3.5906643867492676","3.5906643867492676","3.5906643867492676"
"8370","3.6013166904449463","3.6013166904449463","3.6013166904449463"
"8380","3.6232619285583496","3.6232619285583496","3.6232619285583496"
"8390","3.673274040222168","3.673274040222168","3.673274040222168"
"8400","3.6980018615722656","3.6980018615722656","3.6980018615722656"
"8410","3.6677205562591553","3.6677205562591553","3.6677205562591553"
"8420","3.668158531188965","3.668158531188965","3.668158531188965"
"8430","3.6736392974853516","3.6736392974853516","3.6736392974853516"
"8440","3.697110652923584","3.697110652923584","3.697110652923584"
"8450","3.629808187484741","3.629808187484741","3.629808187484741"
"8460","3.5963692665100098","3.5963692665100098","3.5963692665100098"
"8470","3.6923131942749023","3.6923131942749023","3.6923131942749023"
"8480","3.606388568878174","3.606388568878174","3.606388568878174"
"8490","3.6535074710845947","3.6535074710845947","3.6535074710845947"
"8500","3.570190668106079","3.570190668106079","3.570190668106079"
"8510","3.6338653564453125","3.6338653564453125","3.6338653564453125"
"8520","3.640319347381592","3.640319347381592","3.640319347381592"
"8530","3.7581405639648438","3.7581405639648438","3.7581405639648438"
"8540","3.6361210346221924","3.6361210346221924","3.6361210346221924"
"8550","3.7276008129119873","3.7276008129119873","3.7276008129119873"
"8560","3.636641025543213","3.636641025543213","3.636641025543213"
"8570","3.6181697845458984","3.6181697845458984","3.6181697845458984"
"8580","3.6392171382904053","3.6392171382904053","3.6392171382904053"
"8590","3.6914830207824707","3.6914830207824707","3.6914830207824707"
"8600","3.598371982574463","3.598371982574463","3.598371982574463"
"8610","3.6760988235473633","3.6760988235473633","3.6760988235473633"
"8620","3.7602286338806152","3.7602286338806152","3.7602286338806152"
"8630","3.6632494926452637","3.6632494926452637","3.6632494926452637"
"8640","3.6647942066192627","3.6647942066192627","3.6647942066192627"
"8650","3.6766138076782227","3.6766138076782227","3.6766138076782227"
"8660","3.538210868835449","3.538210868835449","3.538210868835449"
"8670","3.7185869216918945","3.7185869216918945","3.7185869216918945"
"8680","3.6462674140930176","3.6462674140930176","3.6462674140930176"
"8690","3.665189266204834","3.665189266204834","3.665189266204834"
"8700","3.6577467918395996","3.6577467918395996","3.6577467918395996"
"8710","3.6332573890686035","3.6332573890686035","3.6332573890686035"
"8720","3.6477484703063965","3.6477484703063965","3.6477484703063965"
"8730","3.6105387210845947","3.6105387210845947","3.6105387210845947"
"8740","3.642916202545166","3.642916202545166","3.642916202545166"
"8750","3.632995843887329","3.632995843887329","3.632995843887329"
"8760","3.711864948272705","3.711864948272705","3.711864948272705"
"8770","3.6396288871765137","3.6396288871765137","3.6396288871765137"
"8780","3.6888604164123535","3.6888604164123535","3.6888604164123535"
"8790","3.6237852573394775","3.6237852573394775","3.6237852573394775"
"8800","3.705634832382202","3.705634832382202","3.705634832382202"
"8810","3.6439433097839355","3.6439433097839355","3.6439433097839355"
"8820","3.577789306640625","3.577789306640625","3.577789306640625"
"8830","3.6570029258728027","3.6570029258728027","3.6570029258728027"
"8840","3.6485018730163574","3.6485018730163574","3.6485018730163574"
"8850","3.582664966583252","3.582664966583252","3.582664966583252"
"8860","3.658343553543091","3.658343553543091","3.658343553543091"
"8870","3.6828508377075195","3.6828508377075195","3.6828508377075195"
"8880","3.565779209136963","3.565779209136963","3.565779209136963"
"8890","3.653162956237793","3.653162956237793","3.653162956237793"
"8900","3.583157777786255","3.583157777786255","3.583157777786255"
"8910","3.6775929927825928","3.6775929927825928","3.6775929927825928"
"8920","3.636392116546631","3.636392116546631","3.636392116546631"
"8930","3.6878767013549805","3.6878767013549805","3.6878767013549805"
"8940","3.655843734741211","3.655843734741211","3.655843734741211"
"8950","3.6404623985290527","3.6404623985290527","3.6404623985290527"
"8960","3.6561543941497803","3.6561543941497803","3.6561543941497803"
"8970","3.6489436626434326","3.6489436626434326","3.6489436626434326"
"8980","3.6120409965515137","3.6120409965515137","3.6120409965515137"
"8990","3.641432046890259","3.641432046890259","3.641432046890259"
"9000","3.572510242462158","3.572510242462158","3.572510242462158"
"9010","3.620067834854126","3.620067834854126","3.620067834854126"
"9020","3.6099300384521484","3.6099300384521484","3.6099300384521484"
"9030","3.682736873626709","3.682736873626709","3.682736873626709"
"9040","3.690584182739258","3.690584182739258","3.690584182739258"
"9050","3.5919487476348877","3.5919487476348877","3.5919487476348877"
"9060","3.6466102600097656","3.6466102600097656","3.6466102600097656"
"9070","3.5745158195495605","3.5745158195495605","3.5745158195495605"
"9080","3.6434316635131836","3.6434316635131836","3.6434316635131836"
"9090","3.6414682865142822","3.6414682865142822","3.6414682865142822"
"9100","3.6559035778045654","3.6559035778045654","3.6559035778045654"
"9110","3.6679978370666504","3.6679978370666504","3.6679978370666504"
"9120","3.5951123237609863","3.5951123237609863","3.5951123237609863"
"9130","3.5974061489105225","3.5974061489105225","3.5974061489105225"
"9140","3.587589740753174","3.587589740753174","3.587589740753174"
"9150","3.632216453552246","3.632216453552246","3.632216453552246"
"9160","3.633166790008545","3.633166790008545","3.633166790008545"
"9170","3.723966598510742","3.723966598510742","3.723966598510742"
"9180","3.6327435970306396","3.6327435970306396","3.6327435970306396"
"9190","3.6182475090026855","3.6182475090026855","3.6182475090026855"
"9200","3.5838003158569336","3.5838003158569336","3.5838003158569336"
"9210","3.65714430809021","3.65714430809021","3.65714430809021"
"9220","3.5712077617645264","3.5712077617645264","3.5712077617645264"
"9230","3.622171640396118","3.622171640396118","3.622171640396118"
"9240","3.6239864826202393","3.6239864826202393","3.6239864826202393"
"9250","3.6154942512512207","3.6154942512512207","3.6154942512512207"
"9260","3.601267099380493","3.601267099380493","3.601267099380493"
"9270","3.6269121170043945","3.6269121170043945","3.6269121170043945"
"9280","3.595878839492798","3.595878839492798","3.595878839492798"
"9290","3.5832974910736084","3.5832974910736084","3.5832974910736084"
"9300","3.5838088989257812","3.5838088989257812","3.5838088989257812"
"9310","3.5924715995788574","3.5924715995788574","3.5924715995788574"
"9320","3.5651943683624268","3.5651943683624268","3.5651943683624268"
"9330","3.5578198432922363","3.5578198432922363","3.5578198432922363"
"9340","3.641489028930664","3.641489028930664","3.641489028930664"
"9350","3.602567434310913","3.602567434310913","3.602567434310913"
"9360","3.618685245513916","3.618685245513916","3.618685245513916"
"9370","3.573223114013672","3.573223114013672","3.573223114013672"
"9380","3.5740623474121094","3.5740623474121094","3.5740623474121094"
"9390","3.678220748901367","3.678220748901367","3.678220748901367"
"9400","3.6394870281219482","3.6394870281219482","3.6394870281219482"
"9410","3.592329263687134","3.592329263687134","3.592329263687134"
"9420","3.619274139404297","3.619274139404297","3.619274139404297"
"9430","3.629951000213623","3.629951000213623","3.629951000213623"
"9440","3.621096134185791","3.621096134185791","3.621096134185791"
"9450","3.5231456756591797","3.5231456756591797","3.5231456756591797"
"9460","3.630479335784912","3.630479335784912","3.630479335784912"
"9470","3.663999080657959","3.663999080657959","3.663999080657959"
"9480","3.5939226150512695","3.5939226150512695","3.5939226150512695"
"9490","3.6091675758361816","3.6091675758361816","3.6091675758361816"
"9500","3.5774197578430176","3.5774197578430176","3.5774197578430176"
"9510","3.6081416606903076","3.6081416606903076","3.6081416606903076"
"9520","3.5938644409179688","3.5938644409179688","3.5938644409179688"
"9530","3.5396597385406494","3.5396597385406494","3.5396597385406494"
"9540","3.6214675903320312","3.6214675903320312","3.6214675903320312"
"9550","3.6423001289367676","3.6423001289367676","3.6423001289367676"
"9560","3.5176730155944824","3.5176730155944824","3.5176730155944824"
"9570","3.5936079025268555","3.5936079025268555","3.5936079025268555"
"9580","3.6142680644989014","3.6142680644989014","3.6142680644989014"
"9590","3.5556657314300537","3.5556657314300537","3.5556657314300537"
"9600","3.656975746154785","3.656975746154785","3.656975746154785"
"9610","3.6373205184936523","3.6373205184936523","3.6373205184936523"
"9620","3.6792941093444824","3.6792941093444824","3.6792941093444824"
"9630","3.595519781112671","3.595519781112671","3.595519781112671"
"9640","3.6667799949645996","3.6667799949645996","3.6667799949645996"
"9650","3.6465704441070557","3.6465704441070557","3.6465704441070557"
"9660","3.5850417613983154","3.5850417613983154","3.5850417613983154"
"9670","3.6061716079711914","3.6061716079711914","3.6061716079711914"
"9680","3.579026222229004","3.579026222229004","3.579026222229004"
"9690","3.5789849758148193","3.5789849758148193","3.5789849758148193"
"9700","3.6732728481292725","3.6732728481292725","3.6732728481292725"
"9710","3.5946574211120605","3.5946574211120605","3.5946574211120605"
"9720","3.623152256011963","3.623152256011963","3.623152256011963"
"9730","3.61328387260437","3.61328387260437","3.61328387260437"
"9740","3.5923774242401123","3.5923774242401123","3.5923774242401123"
"9750","3.5398576259613037","3.5398576259613037","3.5398576259613037"
"9760","3.5992345809936523","3.5992345809936523","3.5992345809936523"
"9770","3.631946563720703","3.631946563720703","3.631946563720703"
"9780","3.584193229675293","3.584193229675293","3.584193229675293"
"9790","3.598890781402588","3.598890781402588","3.598890781402588"
"9800","3.5769171714782715","3.5769171714782715","3.5769171714782715"
"9810","3.6362948417663574","3.6362948417663574","3.6362948417663574"
"9820","3.571536064147949","3.571536064147949","3.571536064147949"
"9830","3.568834066390991","3.568834066390991","3.568834066390991"
"9840","3.621640205383301","3.621640205383301","3.621640205383301"
"9850","3.6537256240844727","3.6537256240844727","3.6537256240844727"
"9860","3.633349657058716","3.633349657058716","3.633349657058716"
"9870","3.5854153633117676","3.5854153633117676","3.5854153633117676"
"9880","3.6268391609191895","3.6268391609191895","3.6268391609191895"
"9890","3.622199058532715","3.622199058532715","3.622199058532715"
"9900","3.528803825378418","3.528803825378418","3.528803825378418"
"9910","3.623581886291504","3.623581886291504","3.623581886291504"
"9920","3.554590940475464","3.554590940475464","3.554590940475464"
"9930","3.5599136352539062","3.5599136352539062","3.5599136352539062"
"9940","3.6375889778137207","3.6375889778137207","3.6375889778137207"
"9950","3.585108757019043","3.585108757019043","3.585108757019043"
"9960","3.6324219703674316","3.6324219703674316","3.6324219703674316"
"9970","3.585667848587036","3.585667848587036","3.585667848587036"
"9980","3.6365299224853516","3.6365299224853516","3.6365299224853516"
"9990","3.667497158050537","3.667497158050537","3.667497158050537"
"10000","3.6367006301879883","3.6367006301879883","3.6367006301879883"
"10010","3.6206493377685547","3.6206493377685547","3.6206493377685547"
"10020","3.6119489669799805","3.6119489669799805","3.6119489669799805"
"10030","3.595841884613037","3.595841884613037","3.595841884613037"
"10040","3.636807680130005","3.636807680130005","3.636807680130005"
"10050","3.586972951889038","3.586972951889038","3.586972951889038"
"10060","3.648594379425049","3.648594379425049","3.648594379425049"
"10070","3.6849365234375","3.6849365234375","3.6849365234375"
"10080","3.5902459621429443","3.5902459621429443","3.5902459621429443"
"10090","3.6342129707336426","3.6342129707336426","3.6342129707336426"
"10100","3.65999174118042","3.65999174118042","3.65999174118042"
"10110","3.5396385192871094","3.5396385192871094","3.5396385192871094"
"10120","3.533663749694824","3.533663749694824","3.533663749694824"
"10130","3.6140170097351074","3.6140170097351074","3.6140170097351074"
"10140","3.588345527648926","3.588345527648926","3.588345527648926"
"10150","3.5655081272125244","3.5655081272125244","3.5655081272125244"
"10160","3.636550188064575","3.636550188064575","3.636550188064575"
"10170","3.6744813919067383","3.6744813919067383","3.6744813919067383"
"10180","3.6080760955810547","3.6080760955810547","3.6080760955810547"
"10190","3.622751235961914","3.622751235961914","3.622751235961914"
"10200","3.672879695892334","3.672879695892334","3.672879695892334"
"10210","3.5710268020629883","3.5710268020629883","3.5710268020629883"
"10220","3.656511068344116","3.656511068344116","3.656511068344116"
"10230","3.56581449508667","3.56581449508667","3.56581449508667"
"10240","3.655768871307373","3.655768871307373","3.655768871307373"
"10250","3.5564513206481934","3.5564513206481934","3.5564513206481934"
"10260","3.6020073890686035","3.6020073890686035","3.6020073890686035"
"10270","3.6195054054260254","3.6195054054260254","3.6195054054260254"
"10280","3.6232621669769287","3.6232621669769287","3.6232621669769287"
"10290","3.561091423034668","3.561091423034668","3.561091423034668"
"10300","3.5690767765045166","3.5690767765045166","3.5690767765045166"
"10310","3.5404508113861084","3.5404508113861084","3.5404508113861084"
"10320","3.5359058380126953","3.5359058380126953","3.5359058380126953"
"10330","3.6194918155670166","3.6194918155670166","3.6194918155670166"
"10340","3.5366697311401367","3.5366697311401367","3.5366697311401367"
"10350","3.504261016845703","3.504261016845703","3.504261016845703"
"10360","3.5346641540527344","3.5346641540527344","3.5346641540527344"
"10370","3.5301098823547363","3.5301098823547363","3.5301098823547363"
"10380","3.543168067932129","3.543168067932129","3.543168067932129"
"10390","3.606252670288086","3.606252670288086","3.606252670288086"
"10400","3.5831849575042725","3.5831849575042725","3.5831849575042725"
"10410","3.5768322944641113","3.5768322944641113","3.5768322944641113"
"10420","3.550816535949707","3.550816535949707","3.550816535949707"
"10430","3.6050620079040527","3.6050620079040527","3.6050620079040527"
"10440","3.5691118240356445","3.5691118240356445","3.5691118240356445"
"10450","3.564756155014038","3.564756155014038","3.564756155014038"
"10460","3.5945234298706055","3.5945234298706055","3.5945234298706055"
"10470","3.5882019996643066","3.5882019996643066","3.5882019996643066"
"10480","3.623993158340454","3.623993158340454","3.623993158340454"
"10490","3.543715000152588","3.543715000152588","3.543715000152588"
"10500","3.531297206878662","3.531297206878662","3.531297206878662"
"10510","3.5880300998687744","3.5880300998687744","3.5880300998687744"
"10520","3.5906410217285156","3.5906410217285156","3.5906410217285156"
"10530","3.54226016998291","3.54226016998291","3.54226016998291"
"10540","3.5770187377929688","3.5770187377929688","3.5770187377929688"
"10550","3.511443853378296","3.511443853378296","3.511443853378296"
"10560","3.5602355003356934","3.5602355003356934","3.5602355003356934"
"10570","3.583982467651367","3.583982467651367","3.583982467651367"
"10580","3.6391420364379883","3.6391420364379883","3.6391420364379883"
"10590","3.557600975036621","3.557600975036621","3.557600975036621"
"10600","3.5568089485168457","3.5568089485168457","3.5568089485168457"
"10610","3.5794053077697754","3.5794053077697754","3.5794053077697754"
"10620","3.5726311206817627","3.5726311206817627","3.5726311206817627"
"10630","3.58380126953125","3.58380126953125","3.58380126953125"
"10640","3.5871806144714355","3.5871806144714355","3.5871806144714355"
"10650","3.602984666824341","3.602984666824341","3.602984666824341"
"10660","3.5171761512756348","3.5171761512756348","3.5171761512756348"
"10670","3.5786349773406982","3.5786349773406982","3.5786349773406982"
"10680","3.613321304321289","3.613321304321289","3.613321304321289"
"10690","3.651549816131592","3.651549816131592","3.651549816131592"
"10700","3.5942325592041016","3.5942325592041016","3.5942325592041016"
"10710","3.56009578704834","3.56009578704834","3.56009578704834"
"10720","3.639179229736328","3.639179229736328","3.639179229736328"
"10730","3.556119203567505","3.556119203567505","3.556119203567505"
"10740","3.532914161682129","3.532914161682129","3.532914161682129"
"10750","3.6251375675201416","3.6251375675201416","3.6251375675201416"
"10760","3.6276841163635254","3.6276841163635254","3.6276841163635254"
"10770","3.5820798873901367","3.5820798873901367","3.5820798873901367"
"10780","3.5623395442962646","3.5623395442962646","3.5623395442962646"
"10790","3.49692964553833","3.49692964553833","3.49692964553833"
"10800","3.579779624938965","3.579779624938965","3.579779624938965"
"10810","3.5099077224731445","3.5099077224731445","3.5099077224731445"
"10820","3.605863094329834","3.605863094329834","3.605863094329834"
"10830","3.597352981567383","3.597352981567383","3.597352981567383"
"10840","3.533781051635742","3.533781051635742","3.533781051635742"
"10850","3.578641176223755","3.578641176223755","3.578641176223755"
"10860","3.6199402809143066","3.6199402809143066","3.6199402809143066"
"10870","3.6380791664123535","3.6380791664123535","3.6380791664123535"
"10880","3.657087564468384","3.657087564468384","3.657087564468384"
"10890","3.640019416809082","3.640019416809082","3.640019416809082"
"10900","3.5949172973632812","3.5949172973632812","3.5949172973632812"
"10910","3.5193724632263184","3.5193724632263184","3.5193724632263184"
"10920","3.601053237915039","3.601053237915039","3.601053237915039"
"10930","3.5639841556549072","3.5639841556549072","3.5639841556549072"
"10940","3.5724563598632812","3.5724563598632812","3.5724563598632812"
"10950","3.553668260574341","3.553668260574341","3.553668260574341"
"10960","3.5477166175842285","3.5477166175842285","3.5477166175842285"
"10970","3.555306911468506","3.555306911468506","3.555306911468506"
"10980","3.5815107822418213","3.5815107822418213","3.5815107822418213"
"10990","3.5659384727478027","3.5659384727478027","3.5659384727478027"
"11000","3.5845565795898438","3.5845565795898438","3.5845565795898438"
"11010","3.5652503967285156","3.5652503967285156","3.5652503967285156"
"11020","3.5500741004943848","3.5500741004943848","3.5500741004943848"
"11030","3.604175567626953","3.604175567626953","3.604175567626953"
"11040","3.5668654441833496","3.5668654441833496","3.5668654441833496"
"11050","3.590728282928467","3.590728282928467","3.590728282928467"
"11060","3.532770872116089","3.532770872116089","3.532770872116089"
"11070","3.64434814453125","3.64434814453125","3.64434814453125"
"11080","3.5850131511688232","3.5850131511688232","3.5850131511688232"
"11090","3.576964855194092","3.576964855194092","3.576964855194092"
"11100","3.625382423400879","3.625382423400879","3.625382423400879"
"11110","3.5431764125823975","3.5431764125823975","3.5431764125823975"
"11120","3.4712719917297363","3.4712719917297363","3.4712719917297363"
"11130","3.5267796516418457","3.5267796516418457","3.5267796516418457"
"11140","3.6246118545532227","3.6246118545532227","3.6246118545532227"
"11150","3.566201686859131","3.566201686859131","3.566201686859131"
"11160","3.5779237747192383","3.5779237747192383","3.5779237747192383"
"11170","3.6162400245666504","3.6162400245666504","3.6162400245666504"
"11180","3.5584096908569336","3.5584096908569336","3.5584096908569336"
"11190","3.567920207977295","3.567920207977295","3.567920207977295"
"11200","3.548112630844116","3.548112630844116","3.548112630844116"
"11210","3.556272506713867","3.556272506713867","3.556272506713867"
"11220","3.4842636585235596","3.4842636585235596","3.4842636585235596"
"11230","3.5994222164154053","3.5994222164154053","3.5994222164154053"
"11240","3.553691864013672","3.553691864013672","3.553691864013672"
"11250","3.568777561187744","3.568777561187744","3.568777561187744"
"11260","3.5628979206085205","3.5628979206085205","3.5628979206085205"
"11270","3.5629944801330566","3.5629944801330566","3.5629944801330566"
"11280","3.6085901260375977","3.6085901260375977","3.6085901260375977"
"11290","3.5530145168304443","3.5530145168304443","3.5530145168304443"
"11300","3.5635769367218018","3.5635769367218018","3.5635769367218018"
"11310","3.5697579383850098","3.5697579383850098","3.5697579383850098"
"11320","3.616046905517578","3.616046905517578","3.616046905517578"
"11330","3.5857622623443604","3.5857622623443604","3.5857622623443604"
"11340","3.54948091506958","3.54948091506958","3.54948091506958"
"11350","3.589090347290039","3.589090347290039","3.589090347290039"
"11360","3.570128917694092","3.570128917694092","3.570128917694092"
"11370","3.496788501739502","3.496788501739502","3.496788501739502"
"11380","3.5138683319091797","3.5138683319091797","3.5138683319091797"
"11390","3.553392171859741","3.553392171859741","3.553392171859741"
"11400","3.51138973236084","3.51138973236084","3.51138973236084"
"11410","3.5547256469726562","3.5547256469726562","3.5547256469726562"
"11420","3.5658175945281982","3.5658175945281982","3.5658175945281982"
"11430","3.6091580390930176","3.6091580390930176","3.6091580390930176"
"11440","3.6006875038146973","3.6006875038146973","3.6006875038146973"
"11450","3.646951198577881","3.646951198577881","3.646951198577881"
"11460","3.5792429447174072","3.5792429447174072","3.5792429447174072"
"11470","3.590113639831543","3.590113639831543","3.590113639831543"
"11480","3.5128531455993652","3.5128531455993652","3.5128531455993652"
"11490","3.5353779792785645","3.5353779792785645","3.5353779792785645"
"11500","3.525693893432617","3.525693893432617","3.525693893432617"
"11510","3.5350072383880615","3.5350072383880615","3.5350072383880615"
"11520","3.6006364822387695","3.6006364822387695","3.6006364822387695"
"11530","3.534990072250366","3.534990072250366","3.534990072250366"
"11540","3.6516640186309814","3.6516640186309814","3.6516640186309814"
"11550","3.5258536338806152","3.5258536338806152","3.5258536338806152"
"11560","3.565886974334717","3.565886974334717","3.565886974334717"
"11570","3.526432514190674","3.526432514190674","3.526432514190674"
"11580","3.574568033218384","3.574568033218384","3.574568033218384"
"11590","3.561547040939331","3.561547040939331","3.561547040939331"
"11600","3.588625192642212","3.588625192642212","3.588625192642212"
"11610","3.578686237335205","3.578686237335205","3.578686237335205"
"11620","3.5405266284942627","3.5405266284942627","3.5405266284942627"
"11630","3.5598223209381104","3.5598223209381104","3.5598223209381104"
"11640","3.5303707122802734","3.5303707122802734","3.5303707122802734"
"11650","3.514536142349243","3.514536142349243","3.514536142349243"
"11660","3.5069150924682617","3.5069150924682617","3.5069150924682617"
"11670","3.529327869415283","3.529327869415283","3.529327869415283"
"11680","3.5252225399017334","3.5252225399017334","3.5252225399017334"
"11690","3.515031099319458","3.515031099319458","3.515031099319458"
"11700","3.570415496826172","3.570415496826172","3.570415496826172"
"11710","3.625486373901367","3.625486373901367","3.625486373901367"
"11720","3.5934433937072754","3.5934433937072754","3.5934433937072754"
"11730","3.5249791145324707","3.5249791145324707","3.5249791145324707"
"11740","3.5368127822875977","3.5368127822875977","3.5368127822875977"
"11750","3.5794992446899414","3.5794992446899414","3.5794992446899414"
"11760","3.530106544494629","3.530106544494629","3.530106544494629"
"11770","3.5368876457214355","3.5368876457214355","3.5368876457214355"
"11780","3.574765682220459","3.574765682220459","3.574765682220459"
"11790","3.587418794631958","3.587418794631958","3.587418794631958"
"11800","3.522564172744751","3.522564172744751","3.522564172744751"
"11810","3.5302207469940186","3.5302207469940186","3.5302207469940186"
"11820","3.529566764831543","3.529566764831543","3.529566764831543"
"11830","3.56158447265625","3.56158447265625","3.56158447265625"
"11840","3.534780502319336","3.534780502319336","3.534780502319336"
"11850","3.5596466064453125","3.5596466064453125","3.5596466064453125"
"11860","3.5543103218078613","3.5543103218078613","3.5543103218078613"
"11870","3.5245394706726074","3.5245394706726074","3.5245394706726074"
"11880","3.483057975769043","3.483057975769043","3.483057975769043"
"11890","3.583009719848633","3.583009719848633","3.583009719848633"
"11900","3.53916072845459","3.53916072845459","3.53916072845459"
"11910","3.5438075065612793","3.5438075065612793","3.5438075065612793"
"11920","3.5798001289367676","3.5798001289367676","3.5798001289367676"
"11930","3.550311326980591","3.550311326980591","3.550311326980591"
"11940","3.4193613529205322","3.4193613529205322","3.4193613529205322"
"11950","3.5180981159210205","3.5180981159210205","3.5180981159210205"
"11960","3.509608745574951","3.509608745574951","3.509608745574951"
"11970","3.5098533630371094","3.5098533630371094","3.5098533630371094"
"11980","3.5496253967285156","3.5496253967285156","3.5496253967285156"
"11990","3.517819404602051","3.517819404602051","3.517819404602051"
"12000","3.5105347633361816","3.5105347633361816","3.5105347633361816"
"12010","3.556464195251465","3.556464195251465","3.556464195251465"
"12020","3.587735891342163","3.587735891342163","3.587735891342163"
"12030","3.5029964447021484","3.5029964447021484","3.5029964447021484"
"12040","3.539393186569214","3.539393186569214","3.539393186569214"
